House,Time,TV,Agg
3.0,123.0,0.681,31.937000000000005
3.0,124.0,0.722,29.186
3.0,125.0,1.6440000000000001,30.727
3.0,126.0,21.579,50.27400000000001
3.0,127.0,0.845,4.451
3.0,128.0,1.105,3.867
3.0,129.0,1.569,3.2800000000000002
3.0,130.0,1.076,3.441
3.0,131.0,1.002,4.226
3.0,132.0,1.1260000000000001,4.037
3.0,133.0,21.35,23.912
3.0,134.0,1.688,74.893
3.0,135.0,21.57,79.96900000000001
3.0,136.0,1.1380000000000001,60.446
3.0,137.0,0.978,62.25100000000001
3.0,138.0,11.35,74.192
3.0,139.0,21.797,86.167
3.0,140.0,1.02,65.326
3.0,141.0,21.716,86.49600000000001
3.0,142.0,1.314,66.27499999999999
3.0,143.0,22.176000000000002,87.016
3.0,144.0,1.159,67.49300000000001
3.0,145.0,0.84,65.624
3.0,146.0,1.953,5.513
3.0,147.0,1.143,4.896999999999999
3.0,148.0,1.245,4.3950000000000005
3.0,149.0,1.077,4.638
3.0,150.0,0.966,4.471
3.0,151.0,0.781,3.5840000000000005
3.0,152.0,1.334,3.678000000000001
3.0,153.0,1.223,4.018
3.0,154.0,1.9100000000000001,4.484
3.0,155.0,1.0090000000000001,4.019
3.0,156.0,0.9570000000000001,3.2299999999999995
3.0,157.0,1.189,3.1079999999999997
3.0,158.0,1.0,3.2900000000000005
3.0,159.0,0.905,3.344
3.0,160.0,0.748,3.486
3.0,161.0,0.86,3.491
3.0,162.0,0.87,3.7110000000000003
3.0,163.0,1.369,4.246
3.0,164.0,1.3780000000000001,4.456
3.0,165.0,1.149,3.7390000000000003
3.0,166.0,1.179,3.6950000000000003
3.0,167.0,0.97,3.6979999999999995
3.0,168.0,1.16,4.468
3.0,169.0,0.891,3.6359999999999997
3.0,170.0,21.666,23.733000000000004
3.0,171.0,1.09,4.025
3.0,172.0,1.137,4.232
3.0,173.0,1.034,21.423
3.0,174.0,1.808,35.343
3.0,175.0,1.096,34.806
3.0,176.0,1.063,34.044
3.0,177.0,0.9400000000000001,31.368000000000006
3.0,178.0,1.042,32.132
3.0,179.0,0.8310000000000001,31.843
3.0,180.0,21.865000000000002,52.873
3.0,181.0,1.296,30.711
3.0,182.0,1.578,31.26
3.0,183.0,0.895,34.545
3.0,184.0,2.029,35.832
3.0,185.0,0.805,34.151
3.0,186.0,1.21,34.574
3.0,187.0,1.035,33.335
3.0,188.0,1.194,33.260000000000005
3.0,189.0,0.673,31.309999999999995
3.0,190.0,0.9570000000000001,30.103
3.0,191.0,0.676,30.200000000000003
3.0,192.0,3.255,34.155
3.0,193.0,1.288,33.219
3.0,194.0,1.976,35.522000000000006
3.0,195.0,1.217,30.4
3.0,196.0,0.8190000000000001,33.243
3.0,197.0,0.613,34.77
3.0,198.0,1.235,33.855
3.0,199.0,1.034,30.655
3.0,200.0,0.964,33.662000000000006
3.0,201.0,20.96,52.323
3.0,202.0,1.0110000000000001,31.403
3.0,203.0,20.254,50.997
3.0,204.0,1.3880000000000001,32.473000000000006
3.0,205.0,1.09,30.751
3.0,206.0,1.214,30.267
3.0,207.0,1.49,34.384
3.0,208.0,20.631,23.394
3.0,209.0,1.0110000000000001,64.805
3.0,210.0,1.0070000000000001,59.471999999999994
3.0,211.0,1.243,62.879
3.0,212.0,21.801000000000002,83.72500000000001
3.0,213.0,21.871000000000002,85.563
3.0,214.0,1.071,65.938
3.0,215.0,0.756,64.65100000000001
3.0,216.0,1.119,65.39500000000002
3.0,217.0,0.86,65.23700000000001
3.0,218.0,1.02,65.693
3.0,219.0,0.868,65.613
3.0,220.0,1.408,65.75999999999999
3.0,221.0,0.899,5.701
3.0,222.0,0.9,4.923000000000001
3.0,223.0,1.094,4.960000000000001
3.0,224.0,18.268,22.42
3.0,225.0,1.238,5.015999999999999
3.0,226.0,1.416,4.112
3.0,227.0,22.650000000000002,25.243000000000002
3.0,228.0,1.87,4.929
3.0,229.0,0.9460000000000001,3.3750000000000004
3.0,230.0,0.792,3.7059999999999995
3.0,231.0,1.27,4.018
3.0,232.0,1.203,4.022
3.0,233.0,1.6420000000000001,3.9890000000000003
3.0,234.0,1.81,3.903
3.0,235.0,1.6360000000000001,4.3950000000000005
3.0,236.0,1.104,4.0840000000000005
3.0,237.0,0.977,3.681
3.0,238.0,1.419,3.976
3.0,239.0,0.753,3.343
3.0,240.0,0.9470000000000001,3.209
3.0,241.0,1.311,4.086
3.0,242.0,20.693,23.707
3.0,243.0,0.765,4.143000000000001
3.0,244.0,0.963,2.618
3.0,245.0,1.045,4.001
3.0,246.0,1.18,4.169
3.0,247.0,1.122,4.13
3.0,248.0,0.833,3.379
3.0,249.0,0.9450000000000001,3.171
3.0,250.0,1.16,3.34
3.0,251.0,0.519,2.6929999999999996
3.0,252.0,0.974,2.504
3.0,253.0,0.8310000000000001,3.088
3.0,254.0,1.417,4.589
3.0,255.0,0.91,34.17999999999999
3.0,256.0,0.657,33.376000000000005
3.0,257.0,21.818,53.09
3.0,258.0,1.031,31.53
3.0,259.0,21.654,51.550999999999995
3.0,260.0,0.71,31.876
3.0,261.0,0.728,33.402
3.0,262.0,1.012,31.551
3.0,263.0,20.371,53.318999999999996
3.0,264.0,1.379,32.699000000000005
3.0,265.0,0.79,30.352999999999998
3.0,266.0,1.06,31.879
3.0,267.0,1.018,30.671
3.0,268.0,0.972,31.754
3.0,269.0,1.828,34.88700000000001
3.0,270.0,0.964,34.66799999999999
3.0,271.0,1.016,34.14
3.0,272.0,1.097,34.961999999999996
3.0,273.0,0.87,32.813
3.0,274.0,1.893,33.17399999999999
3.0,275.0,1.399,31.205000000000002
3.0,276.0,1.125,32.068000000000005
3.0,277.0,1.483,32.63600000000001
3.0,278.0,1.135,33.783
3.0,279.0,1.347,31.288
3.0,280.0,0.898,30.515
3.0,281.0,1.078,30.427
3.0,282.0,0.904,31.032
3.0,283.0,1.1440000000000001,30.896000000000004
3.0,284.0,1.875,92.11000000000001
3.0,285.0,1.702,89.889
3.0,286.0,0.96,92.34099999999998
3.0,287.0,1.409,91.77700000000002
3.0,288.0,1.234,93.20400000000001
3.0,289.0,1.302,65.47500000000001
3.0,290.0,1.06,65.784
3.0,291.0,1.215,66.25200000000002
3.0,292.0,1.707,66.42699999999999
3.0,293.0,0.705,65.028
3.0,294.0,1.611,66.94800000000001
3.0,295.0,1.461,5.239000000000001
3.0,296.0,0.652,4.475
3.0,297.0,1.073,4.413
3.0,298.0,0.76,4.268
3.0,299.0,0.98,3.7560000000000002
3.0,300.0,0.8280000000000001,3.0760000000000005
3.0,301.0,0.896,3.782
3.0,302.0,0.889,3.746
3.0,303.0,1.192,4.508
3.0,304.0,1.262,3.636
3.0,305.0,1.439,4.348999999999999
3.0,306.0,0.869,2.504
3.0,307.0,1.281,4.41
3.0,308.0,1.028,3.669
3.0,309.0,21.288,24.214000000000002
3.0,310.0,0.718,3.37
3.0,311.0,1.637,3.9440000000000004
3.0,312.0,1.0110000000000001,3.4030000000000005
3.0,313.0,1.627,3.8930000000000002
3.0,314.0,21.174,23.873
3.0,315.0,0.988,3.0500000000000003
3.0,316.0,0.914,3.221
3.0,317.0,0.915,3.7129999999999996
3.0,318.0,21.936,24.033
3.0,319.0,1.227,4.23
3.0,320.0,0.966,3.088
3.0,321.0,21.485,23.563
3.0,322.0,1.057,3.632
3.0,323.0,23.292,25.831000000000003
3.0,324.0,0.715,3.553
3.0,325.0,0.8270000000000001,4.085000000000001
3.0,326.0,0.855,3.5940000000000003
3.0,327.0,1.174,3.4970000000000003
3.0,328.0,0.684,2.7089999999999996
3.0,329.0,1.062,3.353
3.0,330.0,0.869,3.7150000000000003
3.0,331.0,0.5660000000000001,3.0420000000000003
3.0,332.0,1.487,3.6310000000000007
3.0,333.0,0.964,3.172
3.0,334.0,1.414,4.143999999999999
3.0,335.0,1.17,3.729
3.0,336.0,1.08,32.378
3.0,337.0,0.589,30.692
3.0,338.0,21.047,53.385
3.0,339.0,0.745,33.495000000000005
3.0,340.0,0.864,30.087
3.0,341.0,0.754,34.729
3.0,342.0,21.901,52.239
3.0,343.0,21.163,52.644999999999996
3.0,344.0,0.281,33.547
3.0,345.0,21.648,50.543000000000006
3.0,346.0,21.665,55.263999999999996
3.0,347.0,21.219,54.852
3.0,348.0,1.565,33.462
3.0,349.0,0.99,34.11
3.0,350.0,1.008,32.553
3.0,351.0,21.861,50.559
3.0,352.0,0.961,33.86399999999999
3.0,353.0,18.2,47.33
3.0,354.0,0.887,34.357
3.0,355.0,0.812,32.081
3.0,356.0,1.104,33.06100000000001
3.0,357.0,0.873,96.19300000000001
3.0,358.0,0.9510000000000001,86.779
3.0,359.0,1.221,91.55
3.0,360.0,21.696,114.735
3.0,361.0,0.7010000000000001,90.225
3.0,362.0,1.377,96.14299999999999
3.0,363.0,1.145,91.916
3.0,364.0,0.491,91.533
3.0,365.0,1.116,94.735
3.0,366.0,1.11,95.447
3.0,367.0,1.249,96.309
3.0,368.0,1.156,95.98800000000001
3.0,369.0,0.997,33.545
3.0,370.0,0.907,4.656
3.0,371.0,1.032,4.627
3.0,372.0,1.028,4.558
3.0,373.0,0.865,4.127000000000001
3.0,374.0,1.086,3.5780000000000003
3.0,375.0,22.154,24.46
3.0,376.0,1.052,3.603
3.0,377.0,0.9450000000000001,3.404
3.0,378.0,1.0230000000000001,3.599
3.0,379.0,0.964,3.0380000000000003
3.0,380.0,0.809,3.843
3.0,381.0,21.554000000000002,24.416
3.0,382.0,0.963,3.484
3.0,383.0,1.151,3.5460000000000003
3.0,384.0,1.028,4.256
3.0,385.0,0.56,3.17
3.0,386.0,22.143,24.189
3.0,387.0,0.397,3.0839999999999996
3.0,388.0,0.8230000000000001,3.46
3.0,389.0,0.796,3.929
3.0,390.0,0.978,3.809
3.0,391.0,21.113,23.947000000000003
3.0,392.0,1.639,4.766
3.0,393.0,1.064,2.672
3.0,394.0,1.096,3.6510000000000002
3.0,395.0,1.1280000000000001,3.511
3.0,396.0,1.314,3.3089999999999997
3.0,397.0,1.292,3.77
3.0,398.0,0.908,3.2600000000000002
3.0,399.0,0.775,3.4490000000000003
3.0,400.0,1.58,4.299
3.0,401.0,1.586,3.7520000000000002
3.0,402.0,0.125,2.389
3.0,403.0,0.5750000000000001,2.734
3.0,404.0,0.615,3.589
3.0,405.0,0.714,3.2550000000000003
3.0,406.0,0.927,3.293
3.0,407.0,0.931,3.4240000000000004
3.0,408.0,1.71,3.921
3.0,409.0,0.752,3.0170000000000003
3.0,410.0,0.965,3.499
3.0,411.0,0.968,3.242
3.0,412.0,0.86,3.23
3.0,413.0,0.93,3.2230000000000003
3.0,414.0,1.891,4.571
3.0,415.0,0.59,2.6340000000000003
3.0,416.0,1.042,3.466
3.0,417.0,0.5660000000000001,30.040999999999997
3.0,418.0,0.47900000000000004,30.846
3.0,419.0,0.937,30.480000000000004
3.0,420.0,21.765,55.145999999999994
3.0,421.0,0.884,30.505
3.0,422.0,0.858,32.429
3.0,423.0,1.168,29.889
3.0,424.0,0.591,33.705
3.0,425.0,0.616,31.815
3.0,426.0,21.229,54.259
3.0,427.0,0.631,30.096999999999998
3.0,428.0,1.049,30.688
3.0,429.0,1.6580000000000001,30.113000000000003
3.0,430.0,0.851,29.907
3.0,431.0,1.0070000000000001,34.434000000000005
3.0,432.0,1.526,99.78200000000001
3.0,433.0,1.114,90.86900000000001
3.0,434.0,1.3980000000000001,90.864
3.0,435.0,0.439,93.78299999999999
3.0,436.0,0.921,91.239
3.0,437.0,0.8150000000000001,94.404
3.0,438.0,1.044,96.34599999999999
3.0,439.0,1.227,95.23500000000001
3.0,440.0,0.74,95.81500000000001
3.0,441.0,0.726,93.105
3.0,442.0,20.949,115.059
3.0,443.0,21.716,51.601
3.0,444.0,21.252,52.934
3.0,445.0,21.102,51.41700000000001
3.0,446.0,21.281,56.132
3.0,447.0,1.082,34.146
3.0,448.0,21.199,51.789
3.0,449.0,1.475,35.264
3.0,450.0,18.388,20.588
3.0,451.0,0.774,3.7009999999999996
3.0,452.0,20.802,22.588000000000005
3.0,453.0,0.624,3.088
3.0,454.0,20.844,23.294000000000004
3.0,455.0,1.03,3.396
3.0,456.0,0.86,2.646
3.0,457.0,0.633,3.031
3.0,458.0,1.209,3.9800000000000004
3.0,459.0,0.516,2.779
3.0,460.0,0.968,3.175
3.0,461.0,0.836,3.182
3.0,462.0,0.854,3.971
3.0,463.0,0.936,3.5460000000000003
3.0,464.0,1.054,4.651
3.0,465.0,0.9580000000000001,3.9990000000000006
3.0,466.0,0.279,2.5050000000000003
3.0,467.0,0.583,3.002
3.0,468.0,1.069,3.87
3.0,469.0,1.4020000000000001,3.667
3.0,470.0,21.749,24.459
3.0,471.0,0.629,3.0620000000000003
3.0,472.0,0.281,2.556
3.0,473.0,20.914,23.431
3.0,474.0,1.475,3.236
3.0,475.0,0.6920000000000001,3.092
3.0,476.0,1.365,4.753
3.0,477.0,1.639,3.834
3.0,478.0,1.284,3.7980000000000005
3.0,479.0,0.743,3.6310000000000002
3.0,480.0,1.351,4.397
3.0,481.0,1.358,3.258
3.0,482.0,0.9570000000000001,3.525000000000001
3.0,483.0,0.63,2.92
3.0,484.0,0.768,3.3060000000000005
3.0,485.0,0.87,3.7430000000000003
3.0,486.0,0.867,3.206
3.0,487.0,0.991,3.841
3.0,488.0,1.035,3.1010000000000004
3.0,489.0,1.04,3.519
3.0,490.0,0.734,3.5680000000000005
3.0,491.0,0.743,3.562
3.0,492.0,1.004,3.494
3.0,493.0,1.448,3.639
3.0,494.0,1.778,34.178999999999995
3.0,495.0,21.6,54.64
3.0,496.0,0.877,34.675000000000004
3.0,497.0,0.967,31.196999999999996
3.0,498.0,1.578,34.784000000000006
3.0,499.0,0.681,31.027
3.0,500.0,1.246,34.31700000000001
3.0,501.0,0.53,30.537000000000003
3.0,502.0,0.856,29.673
3.0,503.0,18.644000000000002,111.441
3.0,504.0,0.787,89.36900000000001
3.0,505.0,66.587,153.851
3.0,506.0,68.481,162.02599999999998
3.0,507.0,61.2,154.85999999999999
3.0,508.0,67.227,158.06
3.0,509.0,68.402,162.625
3.0,510.0,66.727,160.185
3.0,511.0,67.444,157.93499999999997
3.0,512.0,72.531,164.71
3.0,513.0,69.686,165.92100000000002
3.0,514.0,71.772,167.85600000000002
3.0,515.0,70.739,105.035
3.0,516.0,69.796,100.11200000000002
3.0,517.0,64.193,98.27000000000001
3.0,518.0,66.489,98.18400000000003
3.0,519.0,66.556,99.661
3.0,520.0,66.46300000000001,99.46100000000001
3.0,521.0,63.445,92.609
3.0,522.0,65.61,94.562
3.0,523.0,66.679,97.715
3.0,524.0,64.524,95.967
3.0,525.0,68.228,99.577
3.0,526.0,64.368,66.827
3.0,527.0,67.378,70.252
3.0,528.0,65.294,67.14299999999999
3.0,529.0,66.757,69.391
3.0,530.0,64.895,67.347
3.0,531.0,66.465,68.99600000000001
3.0,532.0,65.787,67.557
3.0,533.0,65.605,67.865
3.0,534.0,66.24,68.73599999999999
3.0,535.0,67.212,69.93800000000002
3.0,536.0,68.321,70.05299999999998
3.0,537.0,64.763,67.384
3.0,538.0,63.527,66.31200000000001
3.0,539.0,64.856,67.002
3.0,540.0,66.988,69.191
3.0,541.0,63.029,64.804
3.0,542.0,61.85,64.467
3.0,543.0,66.384,69.29
3.0,544.0,65.6,67.52899999999998
3.0,545.0,66.352,68.727
3.0,546.0,65.592,68.116
3.0,547.0,64.782,67.66399999999999
3.0,548.0,62.14,64.77799999999999
3.0,549.0,65.885,68.1
3.0,550.0,67.108,69.123
3.0,551.0,67.479,69.69700000000002
3.0,552.0,66.57600000000001,69.203
3.0,553.0,71.107,73.133
3.0,554.0,70.21300000000001,73.325
3.0,555.0,69.236,71.49300000000001
3.0,556.0,68.662,71.48500000000001
3.0,557.0,67.99,70.821
3.0,558.0,67.994,70.66
3.0,559.0,68.587,70.87000000000002
3.0,560.0,67.528,70.164
3.0,561.0,68.333,70.64999999999999
3.0,562.0,60.335,62.049
3.0,563.0,66.298,69.0
3.0,564.0,63.583,66.128
3.0,565.0,67.643,70.072
3.0,566.0,65.47,68.037
3.0,567.0,64.513,66.91600000000003
3.0,568.0,65.637,67.267
3.0,569.0,64.971,67.14200000000001
3.0,570.0,63.797000000000004,66.051
3.0,571.0,65.037,66.90700000000001
3.0,572.0,64.39,67.31200000000001
3.0,573.0,63.142,93.286
3.0,574.0,66.419,98.15800000000002
3.0,575.0,64.133,97.214
3.0,576.0,66.402,96.069
3.0,577.0,65.46000000000001,95.728
3.0,578.0,65.949,162.73999999999998
3.0,579.0,67.136,154.582
3.0,580.0,64.84100000000001,151.77599999999998
3.0,581.0,65.467,158.687
3.0,582.0,64.309,158.58100000000002
3.0,583.0,63.238,153.718
3.0,584.0,65.669,156.78300000000002
3.0,585.0,67.303,158.64599999999996
3.0,586.0,63.325,153.89700000000002
3.0,587.0,65.906,162.926
3.0,588.0,64.863,156.866
3.0,589.0,61.147,95.83399999999999
3.0,590.0,64.328,94.611
3.0,591.0,62.093,92.42600000000002
3.0,592.0,65.889,95.724
3.0,593.0,61.927,96.15500000000002
3.0,594.0,66.806,100.22100000000002
3.0,595.0,66.791,99.427
3.0,596.0,65.104,96.431
3.0,597.0,65.315,94.10699999999999
3.0,598.0,64.135,95.292
3.0,599.0,65.287,93.349
3.0,600.0,66.181,96.168
3.0,601.0,69.059,98.89299999999999
3.0,602.0,66.59,96.866
3.0,603.0,66.096,95.57400000000001
3.0,604.0,65.825,97.527
3.0,605.0,67.98,101.12400000000001
3.0,606.0,65.65,69.144
3.0,607.0,64.726,76.79
3.0,608.0,65.46900000000001,76.634
3.0,609.0,67.23,81.218
3.0,610.0,68.291,80.398
3.0,611.0,66.298,78.381
3.0,612.0,69.58,81.751
3.0,613.0,62.391,74.752
3.0,614.0,60.227000000000004,72.19
3.0,615.0,63.779,281.777
3.0,616.0,66.99,284.34
3.0,617.0,64.886,282.30199999999996
3.0,618.0,64.973,282.64200000000005
3.0,619.0,64.339,281.137
3.0,620.0,64.14,279.88100000000003
3.0,621.0,64.788,279.68600000000004
3.0,622.0,67.122,277.576
3.0,623.0,66.729,279.292
3.0,624.0,65.48,278.397
3.0,625.0,68.019,279.803
3.0,626.0,65.536,278.998
3.0,627.0,69.287,281.91800000000006
3.0,628.0,69.68,282.35400000000004
3.0,629.0,70.764,283.811
3.0,630.0,77.354,289.348
3.0,631.0,76.145,287.998
3.0,632.0,77.718,290.87199999999996
3.0,633.0,73.81400000000001,288.814
3.0,634.0,71.307,83.848
3.0,635.0,70.478,81.889
3.0,636.0,67.152,78.98799999999999
3.0,637.0,65.53,78.366
3.0,638.0,65.955,77.34799999999998
3.0,639.0,64.0,76.60100000000001
3.0,640.0,65.81,78.529
3.0,641.0,65.051,76.855
3.0,642.0,65.903,78.352
3.0,643.0,66.328,78.39400000000002
3.0,644.0,65.149,77.71700000000001
3.0,645.0,67.122,79.048
3.0,646.0,62.153,75.164
3.0,647.0,66.676,78.89599999999999
3.0,648.0,65.136,77.10099999999998
3.0,649.0,63.655,136.42100000000002
3.0,650.0,68.125,136.72799999999998
3.0,651.0,65.875,136.046
3.0,652.0,66.087,138.437
3.0,653.0,65.854,138.75
3.0,654.0,70.679,185.729
3.0,655.0,69.258,183.464
3.0,656.0,75.57000000000001,186.32700000000003
3.0,657.0,78.121,196.37699999999998
3.0,658.0,78.93900000000001,194.21
3.0,659.0,71.461,190.12300000000002
3.0,660.0,75.881,133.485
3.0,661.0,80.266,138.037
3.0,662.0,74.44200000000001,133.43900000000002
3.0,663.0,71.81,133.51100000000002
3.0,664.0,70.733,129.50400000000002
3.0,665.0,72.396,131.263
3.0,666.0,69.927,127.83500000000001
3.0,667.0,70.334,129.072
3.0,668.0,68.538,125.074
3.0,669.0,66.237,126.847
3.0,670.0,70.83800000000001,127.54700000000001
3.0,671.0,74.547,128.403
3.0,672.0,76.459,129.203
3.0,673.0,73.83800000000001,125.33800000000001
3.0,674.0,79.553,130.686
3.0,675.0,59.261,109.265
3.0,676.0,81.368,130.139
3.0,677.0,69.904,118.021
3.0,678.0,69.94200000000001,117.179
3.0,679.0,75.249,123.06099999999999
3.0,680.0,72.19800000000001,118.12300000000002
3.0,681.0,74.606,129.086
3.0,682.0,75.616,131.62300000000002
3.0,683.0,79.477,135.475
3.0,684.0,79.944,136.963
3.0,685.0,74.774,131.34300000000002
3.0,686.0,84.425,140.249
3.0,687.0,76.779,132.018
3.0,688.0,81.95400000000001,138.103
3.0,689.0,80.74,136.07299999999998
3.0,690.0,76.903,132.768
3.0,691.0,81.574,137.355
3.0,692.0,82.647,137.639
3.0,693.0,81.372,135.96699999999998
3.0,694.0,77.583,132.16500000000002
3.0,695.0,79.025,134.26000000000002
3.0,696.0,79.905,195.03000000000003
3.0,697.0,82.937,193.962
3.0,698.0,71.20400000000001,184.297
3.0,699.0,82.187,196.57600000000002
3.0,700.0,75.168,189.241
3.0,701.0,77.734,191.95100000000002
3.0,702.0,77.19,192.478
3.0,703.0,86.566,202.77100000000004
3.0,704.0,70.976,188.574
3.0,705.0,72.799,189.076
3.0,706.0,72.871,188.654
3.0,707.0,72.239,188.467
3.0,708.0,74.34700000000001,127.867
3.0,709.0,68.522,122.31400000000001
3.0,710.0,76.974,131.33599999999998
3.0,711.0,80.309,135.041
3.0,712.0,84.616,138.40800000000002
3.0,713.0,99.279,151.248
3.0,714.0,94.783,146.913
3.0,715.0,91.922,143.82299999999998
3.0,716.0,87.37,95.183
3.0,717.0,93.708,96.766
3.0,718.0,95.151,98.889
3.0,719.0,101.644,103.98400000000001
3.0,720.0,101.175,103.621
3.0,721.0,101.117,103.484
3.0,722.0,90.985,93.82799999999999
3.0,723.0,96.521,99.501
3.0,724.0,96.267,99.449
3.0,725.0,91.22800000000001,93.07300000000001
3.0,726.0,95.153,97.697
3.0,727.0,94.48100000000001,97.68600000000002
3.0,728.0,97.746,100.32499999999999
3.0,729.0,83.046,85.409
3.0,730.0,98.899,101.328
3.0,731.0,100.288,102.779
3.0,732.0,98.95,101.125
3.0,733.0,84.25,86.605
3.0,734.0,87.84,90.03800000000001
3.0,735.0,92.399,95.147
3.0,736.0,75.699,78.17699999999999
3.0,737.0,89.534,91.35300000000001
3.0,738.0,97.22200000000001,99.98300000000002
3.0,739.0,86.697,88.898
3.0,740.0,89.026,91.137
3.0,741.0,84.311,89.573
3.0,742.0,79.408,93.27499999999999
3.0,743.0,80.971,85.669
3.0,744.0,75.871,80.443
3.0,745.0,76.35000000000001,120.513
3.0,746.0,81.937,2185.042
3.0,747.0,93.116,2232.9320000000002
3.0,748.0,100.83200000000001,2234.694
3.0,749.0,99.111,2242.7709999999997
3.0,750.0,90.986,2208.0280000000002
3.0,751.0,92.892,2144.976
3.0,752.0,97.662,202.1
3.0,753.0,95.217,200.24200000000002
3.0,754.0,100.10600000000001,193.29399999999998
3.0,755.0,97.746,191.12300000000002
3.0,756.0,103.004,201.55000000000004
3.0,757.0,95.029,188.85
3.0,758.0,99.807,143.313
3.0,759.0,97.357,141.04
3.0,760.0,95.48400000000001,154.098
3.0,761.0,82.558,126.44200000000001
3.0,762.0,82.95100000000001,145.60399999999998
3.0,763.0,79.049,134.471
3.0,764.0,83.043,2219.8650000000002
3.0,765.0,88.685,2208.364
3.0,766.0,81.649,2217.7830000000004
3.0,767.0,92.71300000000001,2218.23
3.0,768.0,81.44200000000001,2188.003
3.0,769.0,99.901,2206.2090000000003
3.0,770.0,82.373,2184.907
3.0,771.0,92.912,2165.042
3.0,772.0,83.395,177.37999999999997
3.0,773.0,90.99,127.586
3.0,774.0,89.256,181.863
3.0,775.0,88.053,179.314
3.0,776.0,87.39,177.458
3.0,777.0,83.586,177.188
3.0,778.0,71.186,162.562
3.0,779.0,87.512,166.86800000000002
3.0,780.0,89.852,169.856
3.0,781.0,88.262,167.70000000000002
3.0,782.0,89.057,172.582
3.0,783.0,83.839,164.62699999999998
3.0,784.0,95.671,185.439
3.0,785.0,93.961,187.732
3.0,786.0,99.33200000000001,192.604
3.0,787.0,83.861,174.365
3.0,788.0,84.57900000000001,178.821
3.0,789.0,93.364,2155.564
3.0,790.0,95.918,2189.411
3.0,791.0,95.105,2186.003
3.0,792.0,97.183,2167.838
3.0,793.0,95.03,2112.778
3.0,794.0,84.96900000000001,2135.571
3.0,795.0,93.60900000000001,2082.642
3.0,796.0,93.531,2126.6620000000003
3.0,797.0,84.565,2138.469
3.0,798.0,85.758,168.698
3.0,799.0,90.355,171.441
3.0,800.0,96.842,161.862
3.0,801.0,84.547,149.688
3.0,802.0,95.046,147.345
3.0,803.0,91.45100000000001,143.385
3.0,804.0,91.883,156.365
3.0,805.0,76.199,141.50099999999998
3.0,806.0,75.584,105.377
3.0,807.0,92.027,143.893
3.0,808.0,94.418,223.715
3.0,809.0,76.771,198.821
3.0,810.0,75.516,159.329
3.0,811.0,74.856,187.244
3.0,812.0,79.675,205.382
3.0,813.0,74.866,204.792
3.0,814.0,75.311,170.01500000000001
3.0,815.0,74.21900000000001,189.216
3.0,816.0,91.812,207.76299999999998
3.0,817.0,89.803,218.666
3.0,818.0,80.902,215.09
3.0,819.0,82.714,201.915
3.0,820.0,88.97,143.03799999999998
3.0,821.0,95.73100000000001,163.08100000000002
3.0,822.0,92.072,157.692
3.0,823.0,88.796,144.379
3.0,824.0,22.296,76.315
3.0,825.0,21.382,86.126
3.0,826.0,22.298000000000002,86.481
3.0,827.0,22.032,35.949000000000005
3.0,828.0,23.192,37.217999999999996
3.0,829.0,0.521,19.288
3.0,830.0,0.675,37.381
3.0,831.0,0.493,60.837999999999994
3.0,832.0,0.843,30.131
3.0,833.0,22.049,75.737
3.0,834.0,22.316,80.39699999999999
3.0,835.0,22.067,74.046
3.0,836.0,1.104,60.025
3.0,837.0,1.292,52.499
3.0,838.0,0.906,58.984
3.0,839.0,1.2570000000000001,30.769000000000002
3.0,840.0,1.006,58.614000000000004
3.0,841.0,1.062,47.779999999999994
3.0,842.0,0.991,51.802
3.0,843.0,0.776,2123.544
3.0,844.0,0.9380000000000001,2102.0719999999997
3.0,845.0,0.873,2064.327
3.0,846.0,1.201,2060.141
3.0,847.0,1.186,2068.511
3.0,848.0,1.399,2020.681
3.0,849.0,0.593,2008.7020000000002
3.0,850.0,0.906,2021.4360000000001
3.0,851.0,0.758,2014.038
3.0,852.0,1.314,1991.748
3.0,853.0,1.6640000000000001,1987.4560000000001
3.0,854.0,0.984,2001.54
3.0,855.0,22.556,80.688
3.0,856.0,22.754,125.614
3.0,857.0,1.063,99.787
3.0,858.0,1.3860000000000001,101.103
3.0,859.0,1.731,102.24499999999999
3.0,860.0,0.793,96.11400000000002
3.0,861.0,0.976,96.46300000000001
3.0,862.0,0.875,96.15700000000001
3.0,863.0,22.657,120.06
3.0,864.0,0.966,98.664
3.0,865.0,1.869,98.40299999999999
3.0,866.0,0.854,97.753
3.0,867.0,0.606,96.352
3.0,868.0,1.089,36.386
3.0,869.0,1.039,41.476
3.0,870.0,1.286,35.499
3.0,871.0,1.002,50.903000000000006
3.0,872.0,0.833,56.848
3.0,873.0,1.059,108.60300000000001
3.0,874.0,0.728,59.80100000000001
3.0,875.0,1.058,55.36599999999999
3.0,876.0,10.247,70.052
3.0,877.0,1.0010000000000001,55.80200000000001
3.0,878.0,1.0170000000000001,60.05700000000001
3.0,879.0,0.509,57.077999999999996
3.0,880.0,0.918,60.772999999999996
3.0,881.0,1.0170000000000001,55.910000000000004
3.0,882.0,118.392,178.09699999999998
3.0,883.0,85.542,145.36500000000004
3.0,884.0,88.008,2235.067
3.0,885.0,75.444,2212.3940000000002
3.0,886.0,93.404,2241.636
3.0,887.0,83.633,2234.057
3.0,888.0,88.782,169.084
3.0,889.0,83.72500000000001,167.673
3.0,890.0,81.962,157.19899999999998
